text,rand
"""扇裁月魄羞难掩，车走雷声语未通。""",0.701521069
"""曾是寂寥金烬暗，断无消息石榴红。""",0.041338779
"""斑骓只系垂杨岸，何处西南任好风？""",0.097444243
"""重帷深下莫愁堂，卧后清宵细细长。""",0.529560378
"""神女生涯原是梦，小姑居处本无郎。""",0.404527763
"""风波不信菱枝弱，月露谁教桂叶香？""",0.504776743
"""直道相思了无益，未妨惆怅是清狂。""",0.653697792
"""澹然空水对斜晖，曲岛苍茫接翠微。""",0.079262258
"""波上马嘶看棹去，柳边人歇待船归。""",0.905397125
"""数丛沙草群鸥散，万顷江田一鹭飞。""",0.127521569
"""谁解乘舟寻范蠡，五湖烟水独忘机？""",0.179443907
"""苏武魂销汉使前，古祠高树两茫然。""",0.188160658
"""云边雁断胡天月，陇上羊归塞草烟。""",0.894206901
"""回日楼台非甲帐，去时冠剑是丁年。""",0.719538719
"""茂陵不见封侯印，空向秋波哭逝川。""",0.98807669
"""十二楼中尽晓妆，望仙楼上望君王。""",0.843055322
"""锁衔金兽连环冷，水滴铜龙昼漏长。""",0.596346223
"""云髻罢梳还对镜，罗衣欲换更添香。""",0.475718369
"""遥窥正殿帘开处，袍裤宫人扫御床。""",0.391999271
"""蓬门未识绮罗香，拟托良媒益自伤。""",0.681632077
"""谁爱风流高格调？共怜时世俭梳妆。""",0.803592206
"""敢将十指夸针巧，不把双眉斗画长。""",0.507353764
"""苦恨年年压金线，为他人作嫁衣裳。""",0.943470784
"""卢家少妇郁金香，海燕双栖玳瑁梁。""",0.964358311
"""九月寒砧催木叶，十年征戍忆辽阳。""",0.628389973
"""白狼河北音书断，丹凤城南秋夜长。""",0.75465381
"""谁为含愁独不见，更教明月照流黄？""",0.368901993
"""空山不见人，但闻人语响。""",0.919931523
"""返景入深林，复照青苔上。""",0.192253657
"""独坐幽篁里，弹琴复长啸。""",0.264657289
"""深林人不知，明月来相照。""",0.552493759
"""山中相送罢，日暮掩柴扉。""",0.720491042
"""春草明年绿，王孙归不归？""",0.803627487
"""红豆生南国，春来发几枝？""",0.145874532
"""愿君多采撷，此物最相思。""",0.580925429
"""君自故乡来，应知故乡事。""",0.248518057
"""来日绮窗前，寒梅著花未？""",0.983378748
"""归山深浅去，须尽丘壑美。""",0.736858636
"""莫学武陵人，暂游桃源里。""",0.737048874
"""终南阴岭秀，积雪浮云端。""",0.777227731
"""林表明霁色，城中增暮寒。""",0.351509169
"""移舟泊烟渚，日暮客愁新。""",0.288490467
"""野旷天低树，江清月近人。""",0.234468606
"""春眠不觉晓，处处闻啼鸟。""",0.944386316
"""夜来风雨声，花落知多少？""",0.152285983
"""床前明月光，疑是地上霜。""",0.859555583
"""举头望明月，低头思故乡。""",0.76220695
"""美人卷珠帘，深坐蹙蛾眉。""",0.447646698
"""但见泪痕湿，不知心恨谁？""",0.704852412
"""功盖三分国，名成八阵图。""",0.42700143
"""江流石不转，遗恨失吞吴。""",0.982536682
"""白日依山尽，黄河入海流。""",0.431941687
"""欲穷千里目，更上一层楼。""",0.095041099
"""苍苍竹林寺，杳杳钟声晚。""",0.975090471
"""荷笠带斜阳，青山独归远。""",0.942322669
"""泠泠七弦上，静听松风寒。""",0.007113422
"""古调虽自爱，今人多不弹。""",0.179319321
"""孤云将野鹤，岂向人间住！""",0.36211453
"""莫买沃洲山，时人已知处。""",0.221845264
"""怀君属秋夜，散步咏凉天。""",0.344810865
"""空山松子落，幽人应未眠。""",0.277316933
"""鸣筝金粟柱，素手玉房前。""",0.05469624
"""欲得周郎顾，时时误拂弦。""",0.529953936
"""三日入厨下，洗手作羹汤。""",0.641950607
"""未谙姑食性，先遣小姑尝。""",0.847963521
"""昨夜裙带解，今朝［虫喜］子飞。""",0.899368113
"""铅华不可弃，莫是藁砧归。""",0.832094055
"""千山鸟飞绝，万径人踪灭。""",0.42873299
"""孤舟蓑笠翁，独钓寒江雪。""",0.2109244
"""寥落古行宫，宫花寂寞红。""",0.562693612
"""白头宫女在，闲坐说玄宗。""",0.130452524
"""绿蚁新醅酒，红泥小火炉。""",0.57552043
"""晚来天欲雪，能饮一杯无？""",0.47309084
"""故国三千里，深宫二十年。""",0.814289965
"""一声何满子，双泪落君前。""",0.320059337
"""向晚意不适，驱车登古原。""",0.328362404
"""夕阳无限好，只是近黄昏。""",0.121695619
"""松下问童子，言师采药去。""",0.311854438
"""只在此山中，云深不知处。""",0.028864176
"""岭外音书绝，经冬复立春。""",0.637251142
"""近乡情更怯，不敢问来人。""",0.658542221
"""打起黄莺儿，莫教枝上啼。""",0.1315896
"""啼时惊妾梦，不得到辽西。""",0.48299164
"""北斗七星高，哥舒夜带刀。""",0.556212713
"""至今窥牧马，不敢过临洮。""",0.580016417
"""君家何处住，妾住在横塘。""",0.234871403
"""停船暂借问，或恐是同乡。""",0.326380872
"""家临九江水，来去九江侧。""",0.995342662
"""同是长干人，生小不相识。""",0.957642373
"""玉阶生白露，夜久侵罗袜。""",0.143987406
"""却下水晶帘，玲珑望秋月。""",0.072887917
"""鹫翎金仆姑，燕尾绣蝥弧。""",0.370289539
"""独立扬新令，千营共一呼。""",0.086423897
"""林暗草惊风，将军夜引弓。""",0.718129928
"""平明寻白羽，没在石棱中。""",0.197270144
"""月黑雁飞高，单于夜遁逃。""",0.484758915
"""欲将轻骑逐，大雪满弓刀。""",0.561983069
"""野幕蔽琼筵，羌戎贺劳旋。""",0.902765109
"""醉和金甲舞，雷鼓动山川。""",0.860830044
"""嫁得瞿塘贾，朝朝误妾期。""",0.119313829
"""早知潮有信，嫁与弄潮儿。""",0.516940143
"""少小离家老大回，乡音无改鬓毛衰。""",0.101336786
"""儿童相见不相识，笑问客从何处来？""",0.449173727
"""隐隐飞桥隔野烟，石矶西畔问渔船。""",0.385836879
"""桃花尽日随流水，洞在清溪何处边？""",0.333919716
"""独在异乡为异客，每逢佳节倍思亲。""",0.588770619
"""遥知兄弟登高处，遍插茱萸少一人。""",0.107216177
"""寒雨连江夜入吴，平明送客楚山孤。""",0.269590165
"""洛阳亲友如相问，一片冰心在玉壶。""",0.209352799
"""闺中少妇不知愁，春日凝妆上翠楼。""",0.277495646
"""忽见陌头杨柳色，悔教夫婿觅封侯。""",0.46227922
"""昨夜风开露井桃，未央前殿月轮高。""",0.220848474
"""平阳歌舞新承宠，帘外春寒赐锦袍。""",0.899129
"""葡萄美酒夜光杯，欲饮琵琶马上催。""",0.251463095
"""醉卧沙场君莫笑，古来征战几人回！""",0.244895906
"""故人西辞黄鹤楼，烟花三月下扬州。""",0.919294208
"""孤帆远影碧空尽，惟见长江天际流。""",0.523147123
"""朝辞白帝彩云间，千里江陵一日还。""",0.542090788
"""两岸猿声啼不住，轻舟已过万重山。""",0.077628142
"""故园东望路漫漫，双袖龙钟泪不干。""",0.813361912
"""马上相逢无纸笔，凭君传语报平安。""",0.562133153
"""岐王宅里寻常见，崔九堂前几度闻。""",0.312951478
"""正是江南好风景，落花时节又逢君。""",0.700959405
"""独怜幽草涧边生，上有黄鹂深树鸣。""",0.161076775
"""春潮带雨晚来急，野渡无人舟自横。""",0.786714789
"""月落乌啼霜满天，江枫渔火对愁眠。""",0.072240551
"""姑苏城外寒山寺，夜半钟声到客船。""",0.141368854
"""春城无处不飞花，寒食东风御柳斜。""",0.09490403
"""日暮汉宫传蜡烛，轻烟散入五侯家。""",0.820376748
"""更深月色半人家，北斗阑干南斗斜。""",0.910153366
"""今夜偏知春气暖，虫声新透绿窗纱。""",0.88922194
"""纱窗日落渐黄昏，金屋无人见泪痕。""",0.019063274
"""寂寞空庭春欲晚，梨花满地不开门。""",0.407275976
"""岁岁金河复玉关，朝朝马策与刀环。""",0.280146165
"""三春白雪归青冢，万里黄河绕黑山。""",0.241265097
"""玉楼天半起笙歌，风送宫嫔笑语和。""",0.901918719
"""月殿影开闻夜漏，水晶帘卷近秋河。""",0.445547002
"""回乐峰前沙似雪，受降城外月如霜。""",0.491324029
"""不知何处吹芦管，一夜征人尽望乡。""",0.569601438
"""朱雀桥边野草花，乌衣巷口夕阳斜。""",0.895046942
"""旧时王谢堂前燕，飞入寻常百姓家。""",0.163585145
"""新妆宜面下朱楼，深锁春光一院愁。""",0.802931146
"""行到中庭数花朵，蜻蜓飞上玉搔头。""",0.07774339
"""泪湿罗巾梦不成，夜深前殿按歌声。""",0.215566429
"""红颜未老恩先断，斜倚薰笼坐到明。""",0.173080401
"""禁门宫树月痕过，媚眼惟看宿鹭窠。""",0.264123946
"""斜拔玉钗灯影畔，剔开红焰救飞蛾。""",0.614729866
"""日光斜照集灵台，红树花迎晓露开。""",0.885848594
"""昨夜上皇新授□（“录”加竹头），太真含笑入帘来。""",0.639695627
"""虢国夫人承主恩，平明骑马入宫门。""",0.396365679
"""却嫌脂粉污颜色，淡扫蛾眉朝至尊。""",0.719836958
"""金陵津渡小山楼，一宿行人自可愁。""",0.072263355
"""潮落夜江斜月里，两三星火是瓜州。""",0.891796295
"""寂寂花时闭院门，美人相并立琼轩。""",0.999874163
"""含情欲说宫中事，鹦鹉前头不敢言。""",0.93267974
"""洞房昨夜停红烛，待晓堂前拜舅姑。""",0.791890264
"""妆罢低声问夫婿，画眉深浅入时无？""",0.03494116
"""清时有味是无能，闲爱孤云静爱僧。""",0.875098047
"""欲把一麾江海去，乐游原上望昭陵。""",0.839023328
"""折戟沈沙铁未销，自将磨洗认前朝。""",0.061184521
"""东风不与周郎便，铜雀春深销二乔。""",0.063963915
"""烟笼寒水月笼沙，夜泊秦淮近酒家。""",0.579764927
"""商女不知亡国恨，隔江犹唱《后庭花》。""",0.228433237
"""青山隐隐水迢迢，秋尽江南草未凋。""",0.914733331
"""二十四桥明月夜，玉人何处教吹箫？""",0.832660259
"""落魄江湖载酒行，楚腰纤细掌中轻。""",0.593120898
"""十年一觉扬州梦，赢得青楼薄幸名。""",0.889662709
"""银烛秋光冷画屏，轻罗小扇扑流萤。""",0.096721044
"""天阶夜色凉如水，坐看牵牛织女星。""",0.35335788
"""娉娉袅袅十三馀，豆蔻梢头二月初。""",0.308289757
"""春风十里扬州路，卷上珠帘总不如。""",0.921159599
"""多情却似总无情，唯觉樽前笑不成。""",0.418162501
"""蜡烛有心还惜别，替人垂泪到天明。""",0.493320079
"""繁华事散逐香尘，流水无情草自春。""",0.195815402
"""日暮东风怨啼鸟，落花犹似坠楼人。""",0.220946906
"""君问归期未有期，巴山夜雨涨秋池。""",0.893799053
"""何当共剪西窗烛，却话巴山夜雨时？""",0.705382928
"""嵩云秦树久离居，双鲤迢迢一纸笔。""",0.84174066
"""休问梁园旧宾客，茂陵秋雨病相如。""",0.619774345
"""为有云屏无限娇，凤城寒尽怕春宵。""",0.879627319
"""无端嫁得金龟婿，辜负香衾事早朝。""",0.536247771
"""乘兴南游不戒严，九重谁省谏书函？""",0.418644896
"""春风举国裁宫锦，半作障泥半作帆。""",0.012989728
"""瑶池阿母绮窗开，黄竹歌声动地哀。""",0.666710514
"""八骏日行三万里，穆王何事不重来？""",0.349281213
"""云母屏风烛影深，长河渐落晓星沈。""",0.886690732
"""嫦娥应悔偷灵药，碧海青天夜夜心。""",0.657942224
"""宣室求贤访逐臣，贾生才调更无伦。""",0.975246744
"""可怜夜半虚前席，不问苍生问鬼神！""",0.009140903
"""冰簟银床梦不成，碧天如水夜云轻。""",0.048767351
"""雁声远过潇湘去，十二楼中月自明。""",0.804113867
"""玄宗回马杨妃死，云雨难忘日月新。""",0.270293529
"""终是圣明天子事，景阳宫井又何人？""",0.005700156
"""碧阑干外绣帘垂，猩色屏风画折枝。""",0.945641319
"""八尺龙须方锦褥，已凉天气未寒时。""",0.022207633
"""江雨霏霏江草齐，六朝如梦鸟空啼。""",0.173434424
"""无情最是台城柳，依旧烟笼十里堤。""",0.330208706
"""誓扫匈奴不顾身，五千貂锦丧胡尘。""",0.160762798
"""可怜无定河边骨，犹是深闺梦里人！""",0.272434799
"""别梦依依到谢家，小廊回合曲阑斜。""",0.140410869
"""多情只有春庭月，犹为离人照落花。""",0.504342562
"""尽寒食雨草萋萋，著麦苗风柳映堤。""",0.030164001
"""等是有家归未得，杜鹃休向耳边啼。""",0.637964594
"""渭城朝雨［氵邑］轻尘，客舍青青柳色新。""",0.864190199
"""劝君更尽一杯酒，西出阳关无故人。""",0.958771928
"""桂魄初生秋露微，轻罗已薄未更衣。""",0.70382759
"""银筝夜久殷勤弄，心怯空房不忍归！""",0.885851705
"""奉帚平明金殿开，且将团扇共徘徊。""",0.468466708
"""玉颜不及寒鸦色，犹带昭阳日影来。""",0.965155325
"""秦时明月汉时关，万里长征人未还。""",0.847594123
"""但使龙城飞将在，不教胡马渡阴山！""",0.542838088
"""黄河远上白云间，一片孤城万仞山。""",0.878092836
"""羌笛何须怨杨柳？春风不度玉门关。""",0.83178104
"""云想衣裳花想容，春风拂槛露华浓。""",0.668937269
"""若非群玉山头见，会向瑶台月下逢。""",0.000590215
"""一枝红艳露凝香，云雨巫山枉断肠。""",0.317380963
"""借问汉宫谁得似？可怜飞燕倚新妆。""",0.461900438
"""名花倾国两相欢，常得君王带笑看。""",0.575682448
"""解释春风无限恨，沈香亭北倚阑干。""",0.891850291
"""劝君莫惜金缕衣，劝君惜取少年时。""",0.257570288
"""花开堪折直须折，莫待无花空折枝！""",0.643700934
"""知識就是力量Knowledge is power.""",0.390685579
"""羅馬不是一天造成的Rome was not built in a day.""",0.720631501
"""把握現在There is no time like the present.""",0.846784077
"""請開冷氣Please turn on the air condition.""",0.153120369
"""你覺得這裡如何How do you like it here""",0.453433315
"""有志者事竟成Where there’s a will, there’s a way.""",0.876759235
"""百聞不如一見Seeing is believing.""",0.675137856
"""快五點了It’s almost five o’clock.""",0.484716108
"""這個地方不錯This is a nice place.""",0.175750913
"""熟能生巧Practice makes perfect.""",0.371026159
"""條條大路通羅馬All roads lead to Rome.""",0.49956142
"""愛人如己Love your neighbor as yourself.""",0.810973361
"""誠實為上策Honesty is the best policy.""",0.050756066
"""中秋節快樂！Happy Moon Festival!""",0.279496682
"""新春快樂Happy Lunar New Year!""",0.568836428
"""情人節快樂！Happy Valentine’s Day!""",0.414273791
"""好的開始是成功的一半Well begun is half done.""",0.356992822
"""早起的鳥兒有蟲吃The early bird catches the worm.""",0.845329276
"""愛是學習給予與接受To love is to learn to offer and accept.""",0.458057698
"""知足常樂Happy is he who is content.""",0.01450529
"""真正的喜樂來自內心Real joy comes from within.""",0.010311468
"""欲速則不達Haste makes waste.""",0.305259296
"""愛情要細水長流Love me little, love me long.""",0.514728041
"""我們正在大拍賣We are having a sale now.""",0.451401725
"""我欽佩你所做的一切I admire all you’ve done.""",0.857356552
"""每一天都是新的開始Every day is a new beginning.""",0.70515183
"""妥善規劃你的每一天Plan your day.""",0.337328685
"""三思而後行Look before you leap.""",0.215643396
"""放輕鬆Let yourself go.""",0.319424644
"""很可能會下雨Chances are it will rain.""",0.42905267
"""我真高興回家了I’m so glad to be home.""",0.559314974
"""壓力如何影響你How does stress affect you""",0.788366596
"""你星期六上班嗎Do you have to work on Saturday""",0.338657738
"""我不是早起的人I’m not a morning person.""",0.866376214
"""謝謝你的鼓勵Thanks for your encouraging words.""",0.001516149
"""事情會順利的Things will work out fine.""",0.079548472
"""為什麼我的心跳這麼快Why is my heart beating so fast""",0.479391693
"""我們何時再見面When can we see each other""",0.171889672
"""不偏離正道Stay on the right track.""",0.256249754
"""音樂能讓我放鬆Music can help me relax.""",0.317863641
"""否極泰來After the storm comes the calm.""",0.658555746
"""你去賞花了嗎Have you seen the beautiful blossoms　""",0.292080418
"""謝謝你的合作Thank you for your cooperation.""",0.950655392
"""什麼事耽擱你了What's holding you up""",0.369387793
"""一切都在掌握中Everything is under control.""",0.778697594
"""該是採取行動的時候了It's time to take action.""",0.433400816
"""情人眼裡出西施Beauty is in the eye of the beholder.""",0.945505428
"""請您美言幾句Please put in a good word for me.""",0.680166611
"""我會想辦法I'll think of something. (or) I'll see what I can do.""",0.418172627
"""我不太清楚I didn't get a very clear picture of it.""",0.09014872
"""你管不了！It's no concern of yours.（較客氣）。You stay out of this.（語氣較重）。None of your business.（語氣最重，罵討厭鬼，別管閒事）。""",0.23173839
"""只許這麼一次（下不為例）This will be the first and last time.""",0.545619788
"""金玉其外All that glitter is not gold.""",0.892140553
"""千載一時Once in a blue moon.""",0.501093033
"""不合羅輯That doesn't make sense.""",0.118096021
"""願聞其詳（請道其詳）Give me the lowdown.（實情、內幕）""",0.6656732
"""囊中物It's in the bag.""",0.923156641
"""我希望你小心從事I hope you know what you are doing.""",0.28099209
"""不說也吧！I'd rather not talk about it.""",0.854051237
"""一言難盡It's a long story.""",0.462265761
"""中庸Golden mean""",0.553075987
"""己立立人，己達達人To live and let live.""",0.402558701
"""月裏嫦娥Girl in the moon""",0.881001271
"""我真不敢相信（我的眼睛、我的耳）I can't believe my eyes ( ears ).""",0.347004938
"""語無倫次Talking through one's hat. ( or ) Talking nuts. ( or ) Talking nonsense.""",0.157236026
"""強弩之末The end of the rope.""",0.308731337
"""人人為自己Everyone for himself.""",0.84187191
"""人人為我，我為人人All for one, one for all.""",0.485133552
"""歲月不饒人歲月不居Time and tide wait for no one.""",0.357881216
"""寧為玉碎，不為瓦全Rather lose honorably than gain basely.""",0.906743017
"""混水摸魚To fish in troubled waters.""",0.563480626
"""不要操之過急Easy does it.""",0.203654033
"""流鱷魚的眼淚貓哭耗子To shed crocodile tears.""",0.934561166
"""桃李不言（好東西不必宣傳）Good wine needs no bush.（掛招牌）""",0.291793981
"""少壯不努力，老大徒傷悲An idle youth; a needy age.""",0.595143045
"""坐食山崩Laziness travels so slowly that poverty overtakes him.""",0.533234177
"""打腫臉充胖子To put a false front. ( or ) To create a false impression.""",0.810540708
"""隨便你（你相不相信隨你）That's your privilege.""",0.105005052
"""你懂我的意思吧（我要開除你??等）You are getting the message.""",0.966270485
"""酒鬼Drunk; Boozer; Lush; Tank""",0.874273907
"""我不會喝酒I'm not much of a drinker.""",0.537208147
"""我戒酒啦I'm on the wagon.""",0.071909054
"""他能喝酒他嗜酒如命He can hold his liquor. He is an alcoholic.""",0.268422349
"""無風不起浪Where there is smoke, there is fire.""",0.659061147
"""青出于藍Jade comes from stone.""",0.037979075
"""錢能通神（有錢能使鬼推磨）= 107Money talks.""",0.507126999
"""你不明白我You don't read me.""",0.23180529
"""漁翁得利Two dogs fight for a bone; the third runs away with it.""",0.215895245
"""以德報怨To recompense injury with kindness.""",0.971912376
"""對牛彈琴Cast pearls before swine.""",0.735683042
"""作繭自縛Make one's bed and lie in it.""",0.083990631
"""不要打岔Don't change the subject.""",0.711554334
"""公平交易square deal""",0.977640646
"""正大光明fair and square""",0.437894889
"""集思廣益Two heads are always better than one.""",0.842257736
"""人多嘴雜Too many cooks spoil the broth.""",0.130890221
"""杞人憂天（半途迎接麻煩）Meet trouble half way.""",0.34765087
"""流水不腐Running water does not get stale. ( or ) A used key is always bright.""",0.274412989
"""目不見睫Your eyes cannot see your lashes. ( or ) The hunchback does not see his own hump.""",0.551176457
"""難兄難弟They deserve each other.""",0.158532773
"""法網難逃You can't get away with murder.""",0.164581721
"""談虎變色A burnt child dreads the fire.""",0.876154199
"""笑裡藏刀There are dangers in men's smiles.""",0.372804216
"""鶴立雞群Head and shoulders above others.""",0.932666634
"""左右逢源his bread is buttered on both sides.""",0.992460327
"""財能通神Money makes the mare to go.""",0.088607941
"""一勞永逸Once and for all.""",0.521500386
"""五十步笑百步A pot calling the kettle black.""",0.478418568
"""不入虎穴，焉得虎子Nothing ventured; nothing gained.""",0.878552252
"""人心不足蛇吞象The eye is bigger than the mouth.""",0.402187861
"""值得做走一步，算一步It pays. Cross the bridge when you come to it.""",0.267164555
"""為什麼我要他好看How comes I'll give it to him.""",0.566293448
"""放明白一點（做人要聰明一點）You'd better wise up.""",0.427231975
"""記著我的話要老實點Mark my words. Be incurable square.""",0.355667272
"""你又來這一套There you go again.""",0.385526933
"""酒醉飯飽square meal""",0.86241828
"""禮多人不怪Politeness offends no one. ( or ) Courtesy costs nothing.""",0.156563931
"""鹿死不擇音（陰）A dying deer doesn't choose a shade. ( or ) Beggars are no choosers.""",0.172395397
"""到目前為止相當好So far so good.""",0.32754418
"""我自己有分寸I know what I'm doing.""",0.671046201
"""有時候；常常；很少Once in a while; Once too often; Once in a blue moon""",0.913460039
"""上帝是基於美的必要，上帝就是愛God, from a beautiful necessity, is love.""",0.049274521
"""能做要人固然是好，做個好人卻更重要It is nice to be important but it is more important to be nice.""",0.454639529
"""Actions speak louder than words行動勝於空談。""",0.461344759
"""Advice when most needed is least heeded忠言逆耳。""",0.400029602
"""After a storm comes a calm否極泰來。""",0.128250896
"""All good things come to and end花無百日紅（天下無不散之筵席）。""",0.204557618
"""All roads lead to Rome條條大道通羅馬。""",0.246221889
"""All that glitters is not gold閃礫者未必都是金（不可僅以貌取人）。""",0.059250793
"""All's well that ends well善終為善。""",0.336582446
"""Art is long, life is short人生苦短，而學術無窮。""",0.211862119
"""As you sow, so shall you reap種瓜得瓜，種豆得豆。""",0.144966697
"""Bad news travels fast惡事傳千里。""",0.632038505
"""A bad penny always comes back 惡有惡報。""",0.203515116
"""A bad shearer never had a good sickle {A bad workman always blames his tools""",0.755849723
"""The bait hides the hook餌裏藏鉤。""",0.378037346
"""Barking dogs seldom bite吠叫的狗不咬人。""",0.835543005
"""Beauty is but skin deep美色只是一層皮。""",0.853786351
"""Beauty is in the eye of the beholder情人眼裏出西施。""",0.595438209
"""Beggars must not be choosers饑者不得擇食。""",0.828754526
"""The best fish swims near the bottom好魚游溪底。""",0.101053012
"""Better be the head of an ass than the tail of a horse {Better be the head of a dog than the tail of a lion""",0.032854673
"""Better late than never寧遲勿缺；只要開始，雖晚不遲。""",0.210862068
"""Between two stools you fall to the ground腳踏雙凳必墜地。""",0.137583457
"""A bird in hand is worth two in the bush一鳥在手勝於兩鳥在林。""",0.084103697
"""Birds of a feather flock together物以類聚。""",0.28737627
"""The biter is sometimes bit欺人反受欺（害人及害己）。""",0.00206912
"""Blood is thicker than water血濃於水。""",0.830540466
"""A burnt child dreads the fire受灼的小孩必怕火。""",0.308648925
"""Care killed a cat憂慮致命（勞神喪命）。""",0.258638345
"""A cat may look at a king君王卿相於我何。""",0.166060337
"""Charity begins at home修身齊家博愛天下。""",0.111958595
"""The child is father of the man少年時代可決定一人之未來。""",0.838630376
"""Comparisons are odious人比人氣死人。""",0.119307206
"""Constant dripping wears away the stone滴水穿石。""",0.320888722
"""A contented mind is a perpetual feast知足常樂。""",0.806792477
"""Death is the great leveler死後萬人皆平等。""",0.726112209
"""The devil finds work for idle hands to do小人閑居做歹事。""",0.262264973
"""Diamond cut diamond兩虎相爭必有一傷。""",0.178063872
"""Do as you would be done by己所欲施於人。""",0.475191774
"""Do in Rome as the Romans do入境隨俗。""",0.123255287
"""Don't change horses in mid-stream臨陣勿換將。""",0.831258053
"""Don't count your chickens before they are hatched勿打如意算盤。""",0.119556127
"""Do not kick against the pricks勿以螳臂當車。""",0.291914658
"""Don't put the cart before the horse勿本未倒置。""",0.373144776
"""Don't quarrel with your bread and butter勿自砸飯碗。""",0.056912322
"""Don't wash your dirty linen in public家醜不可外揚。""",0.869133685
"""Dog does not cat dog狗不咬狗（同類不相殘）。""",0.191836275
"""Easier said than done說來容易做來難。""",0.15064405
"""Easy come easy go徼倖之財難久留（賺得容易花得快）。""",0.25810927
"""Empty vessels make the most sound空桶響叮噹。""",0.594404294
"""Even Homer sometimes nods智者千慮必有一失。""",0.85896347
"""Everybody's business is nobody’s business眾人之事乏人管。""",0.213168237
"""Every dog has his day三年風水輪流轉(狗也有走運的一天)。""",0.222259101
""" Every man has his taste 人各有所好。""",0.774296391
"""Extremes meet 物極必反。""",0.470753092
""" Familiarity breed contempt過份熟稔易滋侮蔑;近廟欺神。""",0.073409451
"""A fault confessed is half redressed 肯認錯是改過的一半。""",0.11096359
"""First come first served捷足先登。""",0.116819682
"""The fish will soon be caught that nibbles at every bait 貪吃的魚兒易上鉤。""",0.146882597
"""Forewarned is forearmed 先知先戒備。""",0.958293109
"""A friend in need is a friend indeed救難之友乃為友。""",0.232272656
"""Give knaves an inch and they will take a yard小人得寸便進尺。""",0.312878396
"""God's mill grinds slow but sure 天網恢恢，疏而不漏。""",0.181390036
"""Grasp all, lose all 貪者必失。""",0.988792244
"""Handsome is as handsome does慷慨大方始為美。""",0.5951766
"""He that touches pitch shall be defiled近墨勢黑。""",0.465946892
"""Heaven helps those who help themselves天助自助者。""",0.999252429
"""Health is better than wealth健康勝於財富。""",0.028438995
"""Hide not your light under a bushel勿過份謙沖以致隱沒才能。""",0.880017304
"""History repeats itself歷史會重演。""",0.65913868
"""Hoist your sail when the wind is fair見機行事。""",0.637195779
"""Honesty is the best policy誠實為上策。""",0.383821668
"""Idle folk have the least leisure懶惰人才說沒空閑。""",0.835477194
"""If you run after two hares, you will catch neither同時追兩免，兩頭都落空。""",0.352208255
"""In wine there is truth酒後吐真言。""",0.226101998
"""It is easy to be wise after the event經一事長一智。""",0.715979038
"""It is never too late to mend亡羊補牢猶末晚也。""",0.833722993
"""It is no use crying over spilt milk 覆水難收。""",0.383402493
"""A Jack of all trades is master of none 樣樣通樣樣稀鬆。""",0.982786061
"""Knowledge is power知識就是力量。""",0.696456513
"""The last straw breaks the camel's neck凡事宜節制，過則必敗事。""",0.608946162
"""Least said, soonest mended少說少錯(多言惹禍)。""",0.389948559
"""The leopard cannot change his spots江山易改，本性難移。""",0.031997517
"""Let sleeping dogs lie別自找麻煩。""",0.639696421
"""Like father, like son有其父必有其子。""",0.848729732
"""A little learning is a dangerous thing一知半解最危險。""",0.428172943
"""A little pot is soon hot小人物易發怒。""",0.6152049
"""Live and learn 活到學到老。""",0.984835817
"""Look before you leap三思而後行。""",0.683455646
"""Lookers-on see most of the game旁觀者清。""",0.664568415
"""Love is blind 愛情是盲目的。""",0.332842211
"""Love me little love me long""",0.841660557
"""Make hay while the sun shines 末雨綢繆。""",0.57530743
"""Man proposes God disposes""",0.217963765
"""Many a little makes a mickle =Every little makes a mickle""",0.805261947
"""Marry in haste, and repent at leisure 匆匆結婚，慢慢後悔。""",0.463198752
"""Men are not to be measured in inches人不可以貌相。""",0.281107208
"""Might is right強權即是公理。""",0.681288832
"""Money makes the mare go 強權能使鬼推磨。""",0.13060978
"""Much would have more 貪得無饜。""",0.429817505
"""Murder will out 如欲人不知，除非已莫為。""",0.079523417
"""Necessity is the mother of invention需要為發明之母。""",0.372157244
"""Never do things by halves做事切莫半途而廢。""",0.614377988
"""Never look a gift horse in the mouth餽贈之物切莫挑剔。""",0.954404726
"""No man can serve two masters一人不能事二君。""",0.671028449
"""No man is content with his lot無人能滿意於自己的命運。""",0.415629373
"""No news is good news無消息即是好消息。""",0.506653491
"""No pains, no gains不勞則無獲。""",0.143243361
"""None so blind as those who won’t see有眼不看者為盲。""",0.862850911
"""Nothing comes of nothing事出必有因（無中不能生有）。""",0.781242961
"""Nothing venture, nothing have不入虎穴，焉得虎子。""",0.080888729
"""Once bitten, twice shy一朝被蛇咬，十年怕草繩。""",0.440502897
"""One swallow does not make a summer勿以一概全。""",0.058377689
"""Out of debt, out of danger無債一身輕。""",0.069044901
"""Out of sight, out of mind久離則疏遠。""",0.651653319
"""The pot called the kettle black五十步笑百步。""",0.68339755
"""Practice makes perfect熟能生巧。""",0.253609993
"""Prevention is better than cure預防勝於治療。""",0.950176612
"""The proof of pudding is in the eating欲知布丁味，親嚐便可曉。""",0.418515787
"""Put the saddle on the right horse責備得當（冤有頭、債有主）。""",0.907559647
"""The road to hell is paved with good intentions手抱菩薩操屠刀。""",0.063826274
"""Rome was not built in a day羅馬不是一天造成的。""",0.659372466
"""退一步想最穩當。""",0.612229591
"""Seeing is believing百聞不如一見（眼見為真）。""",0.814143172
